#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520531855518709516,-1.2016162273,-1.1500490883,1.2280350067,0.9646846073,0.0343241922,0.0087285407,-0.2610158441
1520531855527043516,-1.2074629842,-1.1584140162,1.2269718352,0.9650890803,0.0328969026,0.0077281619,-0.2597328175
1520531855535376516,-1.2131822025,-1.1668330790,1.2261811006,0.9650765869,0.0321137955,0.0083480131,-0.2598580310
1520531855543709516,-1.2186232979,-1.1754353132,1.2252252407,0.9654133735,0.0312962650,0.0076829433,-0.2587248238
1520531855552043516,-1.2242567288,-1.1839267972,1.2247312566,0.9656805240,0.0304025169,0.0084906620,-0.2578075275
1520531855560376516,-1.2297572416,-1.1923454200,1.2240530574,0.9657710638,0.0292372845,0.0080218432,-0.2576180964
1520531855568709516,-1.2353490313,-1.2008616482,1.2235909626,0.9660977219,0.0281225485,0.0081298759,-0.2565116355
1520531855577042516,-1.2408677393,-1.2095272814,1.2233137756,0.9663902905,0.0269001157,0.0083419059,-0.2555319994
1520531855585376516,-1.2460117068,-1.2180166459,1.2231414997,0.9661627842,0.0276847641,0.0066497225,-0.2563568009
1520531855593709516,-1.2521113569,-1.2268203830,1.2232583121,0.9671699284,0.0233417508,0.0094751133,-0.2528788532
1520531855602043516,-1.2573446993,-1.2355195172,1.2232975094,0.9670886414,0.0232877005,0.0089057754,-0.2532151848
1520531855610376516,-1.2630718389,-1.2440288025,1.2234994346,0.9673014011,0.0225971458,0.0093256831,-0.2524488070
1520531855618709516,-1.2682999644,-1.2527362843,1.2238861853,0.9674388739,0.0220914875,0.0094301203,-0.2519624265
1520531855627042516,-1.2739157551,-1.2613889851,1.2245607585,0.9677271684,0.0211508821,0.0108012592,-0.2508786571
1520531855635376516,-1.2790428711,-1.2700149439,1.2251667913,0.9680837764,0.0209012481,0.0113961001,-0.2494936243
1520531855643709516,-1.2845892129,-1.2785332041,1.2260449209,0.9681310427,0.0209420436,0.0124789145,-0.2492548728
1520531855652043516,-1.2897995190,-1.2869880601,1.2268691617,0.9683423961,0.0211672479,0.0130544935,-0.2483838397
1520531855660376516,-1.2949801995,-1.2954185066,1.2279286188,0.9687424757,0.0214896294,0.0131308924,-0.2467869350
1520531855668709516,-1.2998708640,-1.3036832063,1.2289385592,0.9688557010,0.0219481873,0.0132484933,-0.2462953208
1520531855677043516,-1.3050721884,-1.3118999900,1.2301894845,0.9692279116,0.0225070787,0.0151672418,-0.2446643447
1520531855685376516,-1.3101468246,-1.3201085696,1.2316227743,0.9693694848,0.0233449769,0.0166535444,-0.2439271889
1520531855693709516,-1.3150440206,-1.3280765884,1.2329143010,0.9694977474,0.0245943899,0.0171340195,-0.2432604760
1520531855702042516,-1.3201051287,-1.3361261485,1.2343634665,0.9695885655,0.0245050561,0.0173937139,-0.2428888112
1520531855710376516,-1.3252589078,-1.3441246767,1.2358240473,0.9694543464,0.0250405561,0.0173083348,-0.2433755582
1520531855718709516,-1.3302118286,-1.3520007866,1.2370160937,0.9694826704,0.0276758977,0.0176057695,-0.2429556201
1520531855727043516,-1.3350668058,-1.3599020654,1.2386465983,0.9695935595,0.0279894500,0.0186521827,-0.2423984656
1520531855735376516,-1.3395856323,-1.3678474770,1.2399291885,0.9697111443,0.0300771142,0.0181645724,-0.2417141122
1520531855743709516,-1.3449575752,-1.3756853228,1.2412949683,0.9694350842,0.0314210111,0.0177562585,-0.2426789090
1520531855752042516,-1.3496379777,-1.3836198905,1.2425479760,0.9698437364,0.0322590431,0.0186675105,-0.2408609666
1520531855760376516,-1.3549132254,-1.3914188773,1.2439588680,0.9695867669,0.0326004449,0.0171794494,-0.2419578043
1520531855768709516,-1.3595241436,-1.3992256918,1.2451177059,0.9701396952,0.0337081110,0.0188353502,-0.2394534707
1520531855777043516,-1.3646215458,-1.4068281154,1.2459365999,0.9701162578,0.0352828608,0.0187671064,-0.2393268931
1520531855785376516,-1.3697598299,-1.4146336189,1.2467920931,0.9700281746,0.0362190544,0.0181878159,-0.2395886556
1520531855793709516,-1.3743815121,-1.4224329821,1.2478694894,0.9705467310,0.0366114839,0.0183242662,-0.2374086424
1520531855802043516,-1.3797525417,-1.4305005013,1.2493768740,0.9704679081,0.0338457918,0.0172875480,-0.2382176366
1520531855810376516,-1.3847488506,-1.4381326008,1.2499470896,0.9706860154,0.0356828434,0.0159729200,-0.2371502901
1520531855818709516,-1.3898369129,-1.4458836609,1.2502633887,0.9707871920,0.0365759677,0.0166244667,-0.2365545466
1520531855827042516,-1.3948703359,-1.4538444295,1.2509431459,0.9710373995,0.0366195894,0.0146587038,-0.2356490969
1520531855835376516,-1.3997136158,-1.4614889979,1.2511085919,0.9710952331,0.0372995074,0.0136942092,-0.2353619843
1520531855843709516,-1.4040477578,-1.4692175831,1.2509678450,0.9718617292,0.0386324111,0.0127176056,-0.2320141776
1520531855852043516,-1.4097899615,-1.4770137095,1.2513492869,0.9716409493,0.0368695504,0.0134313288,-0.2331825495
1520531855860376516,-1.4142999751,-1.4848926127,1.2503640690,0.9720697855,0.0383295179,0.0135756770,-0.2311425559
1520531855868709516,-1.4196935309,-1.4928533881,1.2503272413,0.9718454365,0.0376249288,0.0123504831,-0.2322676857
1520531855877042516,-1.4243669373,-1.5009027891,1.2498974682,0.9723283283,0.0401094463,0.0109740260,-0.2298878532
1520531855885376516,-1.4296349202,-1.5087099868,1.2485372475,0.9724897306,0.0402657236,0.0150246860,-0.2289468369
1520531855893709516,-1.4343595637,-1.5170712683,1.2481228461,0.9726431307,0.0390147447,0.0112675101,-0.2287274213
1520531855902043516,-1.4394646224,-1.5254401131,1.2465964590,0.9731975955,0.0410999219,0.0127379145,-0.2259092342
1520531855910376516,-1.4445027650,-1.5340447543,1.2458341104,0.9728970264,0.0391784068,0.0097302143,-0.2276878378
1520531855918709516,-1.4496286367,-1.5424578389,1.2449600131,0.9735010910,0.0382638161,0.0118816866,-0.2251451349
1520531855927043516,-1.4544876318,-1.5507548395,1.2432108385,0.9735067779,0.0396631836,0.0109682109,-0.2249246175
1520531855935376516,-1.4603342141,-1.5591587160,1.2419501658,0.9736891511,0.0382358535,0.0129959034,-0.2242734113
1520531855943709516,-1.4651456515,-1.5678848503,1.2398469860,0.9735601207,0.0378070005,0.0106611042,-0.2250281383
1520531855952042516,-1.4699724566,-1.5766574820,1.2385319497,0.9741462741,0.0377103835,0.0110889035,-0.2224724700
1520531855960376516,-1.4758648272,-1.5851627907,1.2369060845,0.9741952249,0.0340875058,0.0158802906,-0.2225522908
1520531855968709516,-1.4807537966,-1.5931218945,1.2337346852,0.9743565715,0.0407152725,0.0150826346,-0.2207805523
1520531855977043516,-1.4853945630,-1.6017057030,1.2318047649,0.9746217878,0.0414717118,0.0142813011,-0.2195188200
1520531855985376516,-1.4897337358,-1.6109554840,1.2299901939,0.9753553078,0.0404303325,0.0119590695,-0.2165742194
1520531855993709516,-1.4967686778,-1.6194099640,1.2268100039,0.9745807013,0.0418385824,0.0172142933,-0.2194211879
1520531856002042516,-1.5015685074,-1.6290371568,1.2275139062,0.9754040108,0.0319314014,0.0156091353,-0.2175402403
1520531856010376516,-1.5062548061,-1.6372700087,1.2232715775,0.9756238216,0.0385082915,0.0142325871,-0.2155752856
1520531856018709516,-1.5129327768,-1.6460203070,1.2210624452,0.9745560592,0.0396026490,0.0152906312,-0.2200870605
1520531856027043516,-1.5168435681,-1.6573944561,1.2191049125,0.9742372132,0.0328655626,0.0105364245,-0.2228692238
1520531856035376516,-1.5233968798,-1.6629842266,1.2179239047,0.9753878263,0.0396277175,0.0113654037,-0.2166080791
1520531856043709516,-1.5262702427,-1.6723666221,1.2155225073,0.9764484306,0.0387499061,0.0096509178,-0.2120230342
1520531856052043516,-1.5311482520,-1.6817575676,1.2123199039,0.9764258921,0.0436842178,0.0161815662,-0.2107660392
1520532103602043516,-1.5680604147,-1.5734899338,1.3590057283,0.0483739166,0.0232897354,-0.0529912802,0.9971506790
1520532103610376516,-1.5648352077,-1.5628120096,1.3584335094,0.0525161739,0.0269663265,-0.0466035155,0.9971674789
1520532103618709516,-1.5613687221,-1.5532756652,1.3557877605,0.0463965557,0.0250620477,-0.0527202421,0.9972160395
1520532103627042516,-1.5582716350,-1.5431162198,1.3561961646,0.0552722217,0.0284277656,-0.0448706062,0.9970574067
1520532103635376516,-1.5547182342,-1.5329742548,1.3554646937,0.0536987009,0.0267039187,-0.0451415749,0.9971788147
1520532103643709516,-1.5517012411,-1.5225793451,1.3536565783,0.0436247548,0.0210214960,-0.0484830394,0.9976494236
1520532103652043516,-1.5489496068,-1.5114268140,1.3528162995,0.0420345315,0.0251282211,-0.0450018519,0.9977858007
1520532103660376516,-1.5459272362,-1.5003398654,1.3527073325,0.0442168632,0.0253864706,-0.0460333566,0.9976378733
1520532103668709516,-1.5427548095,-1.4900699895,1.3515610193,0.0440460213,0.0258219830,-0.0440371376,0.9977243626
1520532103677043516,-1.5398050375,-1.4792498651,1.3503211188,0.0407635716,0.0292780204,-0.0431287449,0.9978081179
1520532103685376516,-1.5369143958,-1.4683341724,1.3500468240,0.0395568044,0.0291309358,-0.0436820587,0.9978369233
1520532103693709516,-1.5335094440,-1.4580117675,1.3493313705,0.0396633906,0.0275431387,-0.0393715854,0.9980571473
1520532103702042516,-1.5304329933,-1.4472960608,1.3486547704,0.0374878354,0.0281968739,-0.0363821049,0.9982364154
1520532103710376516,-1.5273586131,-1.4364899744,1.3482937937,0.0356194302,0.0302197703,-0.0357057633,0.9982700637
1520532103718709516,-1.5239112223,-1.4266444589,1.3477760561,0.0369488481,0.0303708768,-0.0320406492,0.9983415194
1520532103727043516,-1.5210500695,-1.4151982455,1.3483896400,0.0323406111,0.0282399295,-0.0342470761,0.9984907256
1520532103735376516,-1.5181610951,-1.4043401025,1.3482932543,0.0299285342,0.0290807754,-0.0325536296,0.9985984441
1520532103743709516,-1.5153086378,-1.3934876614,1.3490998852,0.0273721376,0.0288005379,-0.0328630661,0.9986697722
1520532103752042516,-1.5123715225,-1.3828213661,1.3493474341,0.0263920216,0.0300850779,-0.0316234779,0.9986983053
1520532103760376516,-1.5092655305,-1.3723368240,1.3496965356,0.0242660077,0.0292007606,-0.0284717242,0.9988732839
1520532103768709516,-1.5055934785,-1.3621766986,1.3502831141,0.0244111820,0.0298236593,-0.0274267846,0.9988805810
1520532103777043516,-1.5024329967,-1.3510554661,1.3512464950,0.0216307806,0.0294911812,-0.0284936250,0.9989246683
1520532103785376516,-1.4989649593,-1.3406614370,1.3518459109,0.0195360981,0.0293806677,-0.0267729839,0.9990186808
1520532103793709516,-1.4956447593,-1.3299075828,1.3527627908,0.0173099639,0.0302891261,-0.0261677891,0.9990486379
1520532103802043516,-1.4923795163,-1.3192865341,1.3540565317,0.0166207824,0.0295591594,-0.0255267870,0.9990987883
1520532103810376516,-1.4892452796,-1.3085221506,1.3550920097,0.0146110969,0.0309407155,-0.0253143239,0.9990937759
1520532103818709516,-1.4858273337,-1.2979106546,1.3567406029,0.0137900174,0.0308723444,-0.0244004239,0.9991302984
1520532103827042516,-1.4823798557,-1.2874307456,1.3580465375,0.0130941490,0.0313111851,-0.0243747331,0.9991266313
1520532103835376516,-1.4785424312,-1.2771953005,1.3595436876,0.0132597787,0.0294647320,-0.0242540200,0.9991835419
1520532103843709516,-1.4752713329,-1.2667284683,1.3610455995,0.0124498817,0.0323866159,-0.0233168185,0.9991258347
1520532103852043516,-1.4718274316,-1.2560169726,1.3629293496,0.0130873224,0.0329986452,-0.0247845372,0.9990623294
1520532103860376516,-1.4680768257,-1.2462518635,1.3642455044,0.0128265319,0.0323557201,-0.0228186001,0.9991335741
1520532103868709516,-1.4643492016,-1.2361818982,1.3659845483,0.0133429217,0.0316617300,-0.0226707028,0.9991524111
1520532103877042516,-1.4606210819,-1.2256896858,1.3678252511,0.0128180920,0.0312046997,-0.0239849553,0.9991429753
1520532103885376516,-1.4569338470,-1.2160724991,1.3697740763,0.0151094302,0.0311528403,-0.0239788139,0.9991127174
1520532103893709516,-1.4532863864,-1.2061213668,1.3715570032,0.0154346089,0.0305913379,-0.0247240522,0.9991069333
1520532103902043516,-1.4493171258,-1.1965232566,1.3732146279,0.0170556754,0.0299226224,-0.0240389356,0.9991175457
1520532103910376516,-1.4457777699,-1.1870206339,1.3747566745,0.0177946846,0.0299927990,-0.0237054862,0.9991105200
1520532103918709516,-1.4424200254,-1.1775388195,1.3763616571,0.0187584845,0.0300394976,-0.0235398895,0.9990954016
1520532103927043516,-1.4385413299,-1.1680706752,1.3780560512,0.0198588102,0.0296169182,-0.0238509245,0.9990793758
1520532103935376516,-1.4346980843,-1.1586030686,1.3796786986,0.0210750891,0.0291710325,-0.0241278504,0.9990609282
1520532103943709516,-1.4307845555,-1.1493334789,1.3811968758,0.0224206207,0.0290070698,-0.0243696804,0.9990305422
1520532103952042516,-1.4267744234,-1.1398958161,1.3828427493,0.0235725143,0.0285612543,-0.0257530635,0.9989821675
1520532103960376516,-1.4231482695,-1.1304882165,1.3841664899,0.0242196652,0.0286160640,-0.0256315749,0.9989682433
1520532103968709516,-1.4194850014,-1.1211420467,1.3851405093,0.0236676546,0.0288752431,-0.0248917360,0.9989927247
1520532103977043516,-1.4152791158,-1.1120678304,1.3865201153,0.0259540570,0.0279442231,-0.0246837262,0.9989675775
1520532103985376516,-1.4113803438,-1.1026825734,1.3875188817,0.0255841351,0.0276461504,-0.0244312763,0.9989916192
1520532103993709516,-1.4074201797,-1.0932601875,1.3886708566,0.0263278763,0.0269563318,-0.0251276135,0.9989738746
1520532104002042516,-1.4033911386,-1.0836981779,1.3897501907,0.0261000567,0.0270103278,-0.0254275896,0.9989708038
1520532104010376516,-1.3994587168,-1.0744582403,1.3906444896,0.0263439442,0.0257138941,-0.0247503929,0.9990156207
1520532104018709516,-1.3953117936,-1.0649709155,1.3913181470,0.0262525293,0.0253603848,-0.0242274725,0.9990398817
1520532104027043516,-1.3909751924,-1.0555227547,1.3923461385,0.0269016074,0.0250194821,-0.0248125923,0.9990168489
1520532104035376516,-1.3870975933,-1.0462789557,1.3930110437,0.0264218323,0.0253574858,-0.0244197193,0.9990308113
1520532104043709516,-1.3832412767,-1.0365792590,1.3934734910,0.0255546631,0.0249723774,-0.0239976902,0.9990732958
1520532104052043516,-1.3792308877,-1.0271272799,1.3939415717,0.0262899102,0.0257894587,-0.0237909107,0.9990384062
1520532104060376516,-1.3750807271,-1.0177425192,1.3948309453,0.0254173063,0.0250915157,-0.0239693595,0.9990744948
1520532104068709516,-1.3707698763,-1.0082042820,1.3954006023,0.0249329137,0.0249016628,-0.0241607883,0.9990868397
1520532104077042516,-1.3667191617,-0.9986988703,1.3956893042,0.0238575385,0.0252293706,-0.0233453235,0.9991242628
1520532104085376516,-1.3626913629,-0.9892553152,1.3962087614,0.0232228052,0.0259361223,-0.0238438973,0.9991093471
1520532104093709516,-1.3587323683,-0.9797369219,1.3965622142,0.0217613120,0.0270326378,-0.0239602554,0.9991103983
1520532104102043516,-1.3548676704,-0.9702216446,1.3967760804,0.0202677619,0.0277528246,-0.0235522821,0.9991317674
1520532104110376516,-1.3510798807,-0.9608007181,1.3967434148,0.0182539901,0.0295592938,-0.0229750049,0.9991322181
1520532104118709516,-1.3468986265,-0.9512248277,1.3971498995,0.0164281834,0.0307093568,-0.0236092743,0.9991144341
1520532104127042516,-1.3426852144,-0.9418890294,1.3973754591,0.0151375597,0.0310009075,-0.0232438062,0.9991343871
1520532104135376516,-1.3384866434,-0.9325541861,1.3975955914,0.0132596057,0.0313372898,-0.0237723997,0.9991381437
1520532104143709516,-1.3345507778,-0.9231065759,1.3976632510,0.0114028260,0.0329636876,-0.0235513966,0.9991139588
1520532104152043516,-1.3305630128,-0.9134060141,1.3978885680,0.0087612280,0.0337533907,-0.0241399841,0.9991002005
1520532104160376516,-1.3262097311,-0.9042023372,1.3981460522,0.0077814251,0.0336062334,-0.0243989692,0.9991069817
1520532104168709516,-1.3221485371,-0.8946800551,1.3983276218,0.0063951164,0.0341332411,-0.0247397431,0.9990905712
1520532104177043516,-1.3181014336,-0.8850600914,1.3984985435,0.0040989936,0.0356029550,-0.0258684225,0.9990227488
1520532104185376516,-1.3136929340,-0.8758210775,1.3988503992,0.0029483845,0.0350560464,-0.0260583438,0.9990412120
1520532104193709516,-1.3094950957,-0.8662874247,1.3992829213,0.0014317906,0.0357073898,-0.0270368921,0.9989954648
1520532104202042516,-1.3052757699,-0.8568057913,1.3997023485,-0.0009086020,0.0354982314,-0.0277153130,0.9989849405
1520532104210376516,-1.3009854179,-0.8475392841,1.4003327484,-0.0022857000,0.0349121710,-0.0289301393,0.9989689499
1520532104218709516,-1.2964189788,-0.8381312648,1.4009799155,-0.0029402641,0.0348844272,-0.0294491281,0.9989530422
1520532104227043516,-1.2919860268,-0.8287341894,1.4017973818,-0.0045544770,0.0342992488,-0.0302278131,0.9989439912
1520532104235376516,-1.2875534116,-0.8192062761,1.4027277200,-0.0053655310,0.0332314855,-0.0311507787,0.9989477005
1520532104243709516,-1.2830566641,-0.8099332974,1.4037530537,-0.0066512865,0.0327578150,-0.0322747315,0.9989199306
1520532104252042516,-1.2785969842,-0.8006738331,1.4048875770,-0.0076073472,0.0324382869,-0.0334602068,0.9988845280
1520532104260376516,-1.2737213850,-0.7912047841,1.4060258471,-0.0081374413,0.0311931416,-0.0344938901,0.9988848490
1520532104268709516,-1.2690232375,-0.7821222454,1.4074353370,-0.0085123099,0.0303055903,-0.0356541768,0.9988683054
1520532104277043516,-1.2643898605,-0.7728732683,1.4089363625,-0.0087735071,0.0294605213,-0.0369766998,0.9988432444
1520532104285376516,-1.2596959636,-0.7637115976,1.4105992545,-0.0095919308,0.0292879029,-0.0384473748,0.9987852687
1520532104293709516,-1.2549846160,-0.7544600436,1.4124368566,-0.0099294355,0.0290349683,-0.0399191992,0.9987316128
1520532104302043516,-1.2500871778,-0.7452216805,1.4140206700,-0.0103062250,0.0285408616,-0.0409161199,0.9987016932
1520532104310376516,-1.2452306538,-0.7360070958,1.4159498644,-0.0107646781,0.0279452436,-0.0418638266,0.9986744240
1520532104318709516,-1.2403838529,-0.7268690049,1.4183190654,-0.0117270540,0.0276434697,-0.0445704706,0.9985548497
1520532104327042516,-1.2355202319,-0.7180255257,1.4204141145,-0.0120163899,0.0275721675,-0.0451188913,0.9985287515
1520532104335376516,-1.2308025705,-0.7091000004,1.4226637639,-0.0134521191,0.0277601700,-0.0457883881,0.9984747553
1520532104343709516,-1.2258571447,-0.7001385158,1.4252701172,-0.0141320287,0.0274098636,-0.0475174157,0.9983942510
1520532104352043516,-1.2209128688,-0.6915470932,1.4280283050,-0.0151418718,0.0273532297,-0.0492347107,0.9982977851
1520532104360376516,-1.2158708835,-0.6828137977,1.4309636230,-0.0155193699,0.0262128318,-0.0512840260,0.9982194074
1520532104368709516,-1.2107646652,-0.6742991889,1.4339863239,-0.0155542591,0.0251912076,-0.0528901095,0.9981613619
1520532104377042516,-1.2056707947,-0.6660767854,1.4369395165,-0.0164808357,0.0238985845,-0.0527452166,0.9981859455
1520532104385376516,-1.2005770269,-0.6575751043,1.4404143239,-0.0164466224,0.0229666998,-0.0560581880,0.9980278147
1520532104393709516,-1.1955560185,-0.6492164163,1.4437045491,-0.0166000332,0.0216462220,-0.0572304352,0.9979882551
1520532104402043516,-1.1902794693,-0.6410736382,1.4471557454,-0.0166585516,0.0212033318,-0.0589312014,0.9978978028
1520532104410376516,-1.1850939899,-0.6331249635,1.4508371585,-0.0164576240,0.0203259364,-0.0608261023,0.9978056866
1520532104418709516,-1.1799218724,-0.6251340686,1.4544320140,-0.0169663749,0.0198322808,-0.0619996540,0.9977348674
1520532104427043516,-1.1747488498,-0.6173020495,1.4582777552,-0.0170909594,0.0196500319,-0.0640272593,0.9976082826
1520532104435376516,-1.1695992826,-0.6094406980,1.4621897701,-0.0167536485,0.0192791271,-0.0659183872,0.9974980685
1520532104443709516,-1.1644459507,-0.6017992736,1.4662293585,-0.0172899856,0.0194389956,-0.0672548062,0.9973965976
1520532104452042516,-1.1592460933,-0.5940035018,1.4704096025,-0.0174930335,0.0195116016,-0.0691351986,0.9972630623
1520532104460376516,-1.1540677358,-0.5865447548,1.4746250150,-0.0180576964,0.0197041376,-0.0703344675,0.9971653470
1520532104468709516,-1.1488531260,-0.5789843814,1.4788509502,-0.0185246760,0.0195832732,-0.0719638356,0.9970428968
1520532104477043516,-1.1436320549,-0.5715427165,1.4833443661,-0.0192776343,0.0202157740,-0.0735511770,0.9969001553
1520532104485376516,-1.1383230841,-0.5641277328,1.4877783879,-0.0195420911,0.0202991666,-0.0750073086,0.9967848084
1520532104493709516,-1.1330181216,-0.5566919432,1.4923545714,-0.0201992644,0.0202241183,-0.0766175588,0.9966507535
1520532104502042516,-1.1277284286,-0.5494372924,1.4968825420,-0.0212447026,0.0208402280,-0.0774132596,0.9965548328
1520532104510376516,-1.1223832909,-0.5420449782,1.5015392480,-0.0213803023,0.0207594922,-0.0790830269,0.9964225013
1520532104518709516,-1.1168986939,-0.5347449291,1.5063737156,-0.0217933668,0.0205475312,-0.0808065401,0.9962796551
1520532104527043516,-1.1116135179,-0.5274222197,1.5110684679,-0.0232785376,0.0211650660,-0.0816425217,0.9961649704
1520532104535376516,-1.1060188306,-0.5203289879,1.5159823089,-0.0228868545,0.0204666382,-0.0836115401,0.9960253104
1520532104543709516,-1.1006246791,-0.5131577332,1.5206898295,-0.0235794233,0.0205546588,-0.0845385217,0.9959290914
1520532104552043516,-1.0951656281,-0.5059587111,1.5255768461,-0.0238844085,0.0206873149,-0.0860835168,0.9957867232
1520532104560376516,-1.0896526742,-0.4988235139,1.5304484116,-0.0242622931,0.0206332156,-0.0875355727,0.9956521155
1520532104568709516,-1.0839582574,-0.4917409173,1.5354345451,-0.0242600951,0.0202368395,-0.0894577670,0.9954894404
1520532104577042516,-1.0783504705,-0.4847436202,1.5402012182,-0.0237819014,0.0202849903,-0.0906429347,0.9953927862
1520532104585376516,-1.0727468642,-0.4778626725,1.5450234706,-0.0242594997,0.0203754598,-0.0917102011,0.9952816467
1520532104593709516,-1.0671066625,-0.4707722002,1.5498308595,-0.0238669377,0.0203923582,-0.0935163074,0.9951227167
1520532104602043516,-1.0614894863,-0.4638701727,1.5545347124,-0.0237359944,0.0206734597,-0.0943051941,0.9950455975
1520532104610376516,-1.0556790689,-0.4567495790,1.5592356089,-0.0229195915,0.0202090466,-0.0959729063,0.9949148145
1520532104618709516,-1.0498687300,-0.4499591001,1.5640494100,-0.0224592121,0.0203501893,-0.0976460735,0.9947596182
1520532104627042516,-1.0440630287,-0.4430046026,1.5687006610,-0.0219751790,0.0203980759,-0.0991277782,0.9946228901
1520532104635376516,-1.0382006738,-0.4360073929,1.5732585505,-0.0216052935,0.0204795249,-0.1002653298,0.9945152910
1520532104643709516,-1.0323061742,-0.4292724047,1.5777592203,-0.0216672688,0.0204983899,-0.1014131017,0.9943971683
1520532104652043516,-1.0263249743,-0.4222671759,1.5822679787,-0.0210640295,0.0200646723,-0.1027406878,0.9942826895
1520532104660376516,-1.0204532854,-0.4153860808,1.5867041138,-0.0213285469,0.0209450179,-0.1038951952,0.9941389177
1520532104668709516,-1.0143590508,-0.4085353464,1.5911205221,-0.0209474836,0.0204237482,-0.1060111506,0.9939344593
1520532104677043516,-1.0083153456,-0.4016819923,1.5953823428,-0.0207873257,0.0203637744,-0.1073718500,0.9937929813
1520532104685376516,-1.0022284769,-0.3949646208,1.5996463280,-0.0211652456,0.0203306782,-0.1088440726,0.9936255149
1520532104693709516,-0.9958940242,-0.3881834886,1.6038741054,-0.0203382884,0.0192890168,-0.1106470261,0.9934644047
1520532104702042516,-0.9895452237,-0.3813219388,1.6079119120,-0.0200184997,0.0188090531,-0.1117323980,0.9933586213
1520532104710376516,-0.9832964551,-0.3746009918,1.6118124289,-0.0200374617,0.0183992648,-0.1134840027,0.9931673315
1520532104718709516,-0.9768668937,-0.3677327069,1.6159993392,-0.0195720011,0.0174249922,-0.1155194459,0.9929594977
1520532104727043516,-0.9705912965,-0.3610804637,1.6200335075,-0.0198974199,0.0165308018,-0.1176140735,0.9927223957
1520532104735376516,-0.9641170360,-0.3543229800,1.6239251383,-0.0197787486,0.0162801776,-0.1192363175,0.9925353684
1520532104743709516,-0.9578091621,-0.3476747139,1.6277591943,-0.0202138720,0.0154611262,-0.1206005351,0.9923748606
1520532104752042516,-0.9513090031,-0.3406676086,1.6317696154,-0.0198792424,0.0148364040,-0.1233918038,0.9920479623
1520532104760376516,-0.9449439295,-0.3340277415,1.6356262614,-0.0207785002,0.0143736739,-0.1254921335,0.9917728449
1520532104768709516,-0.9385383132,-0.3271710900,1.6392463326,-0.0212402047,0.0135169800,-0.1265885625,0.9916357601
1520532104777043516,-0.9322528981,-0.3205344418,1.6430816077,-0.0223639130,0.0133952426,-0.1287606525,0.9913330002
1520532104785376516,-0.9257801086,-0.3136575024,1.6468731931,-0.0231517736,0.0127621756,-0.1308570342,0.9910487167
1520532104793709516,-0.9192422945,-0.3069387310,1.6507182999,-0.0238432326,0.0123114267,-0.1335946630,0.9906726983
1520532104802043516,-0.9127608799,-0.3001421966,1.6543727977,-0.0245034156,0.0116553304,-0.1352038706,0.9904461870
1520532104810376516,-0.9062437429,-0.2933774680,1.6579815604,-0.0252920833,0.0110973395,-0.1372222375,0.9901551480
1520532104818709516,-0.8995455258,-0.2865488843,1.6617238869,-0.0262048119,0.0104183909,-0.1392938877,0.9898494723
1520532104827042516,-0.8928784723,-0.2797155101,1.6652836865,-0.0265682002,0.0096796730,-0.1412974677,0.9895632675
1520532104835376516,-0.8861918430,-0.2729151433,1.6688084813,-0.0272269827,0.0090429320,-0.1431319200,0.9892877085
1520532104843709516,-0.8793774252,-0.2661617633,1.6723561168,-0.0281872057,0.0086536530,-0.1450756180,0.9889811226
1520532104852043516,-0.8725403132,-0.2593238838,1.6757294156,-0.0287468070,0.0078252882,-0.1467587017,0.9887235556
1520532104860376516,-0.8655815792,-0.2525539193,1.6789757475,-0.0290926861,0.0072786401,-0.1479548654,0.9885393239
1520532104868709516,-0.8585813186,-0.2457819269,1.6821165277,-0.0293027694,0.0064870498,-0.1495836762,0.9882934735
1520532104877042516,-0.8513648008,-0.2390076579,1.6849834959,-0.0291627298,0.0053291231,-0.1500324915,0.9882365036
1520532104885376516,-0.8441798526,-0.2324293398,1.6878253108,-0.0295206363,0.0044571764,-0.1511667321,0.9880573287
1520532104893709516,-0.8368086570,-0.2256181846,1.6903881757,-0.0288563069,0.0037801292,-0.1517782947,0.9879860189
1520532104902043516,-0.8293999304,-0.2189981610,1.6926452603,-0.0283212067,0.0026544098,-0.1519844879,0.9879734707
1520532104910376516,-0.8219113475,-0.2123335736,1.6946980011,-0.0277669672,0.0021644155,-0.1520311147,0.9879832240
1520532104918709516,-0.8144325819,-0.2058010817,1.6965775815,-0.0272105656,0.0019134859,-0.1514725326,0.9880850143
1520532104927043516,-0.8069123832,-0.1990864021,1.6982144863,-0.0259507143,0.0017402590,-0.1518344682,0.9880636752
1520532104935376516,-0.7991411720,-0.1925911448,1.6995386330,-0.0251008156,0.0019169633,-0.1514449099,0.9881450873
1520532104943709516,-0.7915059402,-0.1860170631,1.7007329606,-0.0236100466,0.0016580583,-0.1515385703,0.9881679403
1520532104952042516,-0.7836305000,-0.1795204745,1.7015575596,-0.0221864396,0.0016786475,-0.1506892350,0.9883307637
1520532104960376516,-0.7757054436,-0.1731260011,1.7022420988,-0.0212279967,0.0022429810,-0.1499619675,0.9884613040
1520532104968709516,-0.7677858433,-0.1666927645,1.7024889626,-0.0197728924,0.0025652332,-0.1486060023,0.9886954579
